REFNUM,ACRE
89001680,0.9+
89001681,0.9+
89001682,0.9+
89001683,0.9+
89001684,0.9+
89001685,0.9+
89001686,3.1+
89001687,0.9+
89001688,0.9+
89001689,0.9+
89001690,0.9+
89001691,0.9+
89001692,0.9+
89001693,0.9+
89001694,0.9+
89001695,0.9+
89001696,0.9+
89001697,0.9+
89001698,0.9+
89001699,1.4+
89001700,3.0+
89001701,3.0+
89001702,0.9+
89001703,0.5+
89001704,0.9+
89001705,2.2+
89001706,50.0+
89001707,32.3+
89001708,42.7+
89001709,1.8+
89001710,18.1+
89001711,53.0+
89001712,1.5+
89001713,2.0+
89001714,1.3+
89001717,0.9+
89001718,0.9+
89001719,0.9+
89001720,0.9+
89001721,0.9+
89001722,0.9+
89001723,0.9+
89001724,0.9+
89001725,0.9+
89001726,2.0+
89001727,0.9+
89001728,0.3+
89001729,0.9+
89001730,5.0+
89001731,0.9+
89001732,0.9+
89001733,0.9+
89001734,40.0+
89001735,28.0+
89001736,0.9+
89001737,0.9+
89001738,0.9+
89001739,0.9+
89001740,0.9+
89001741,0.9+
89001742,0.9+
89001743,190.0+
89001744,0.9+
89001746,0.9+
89001747,3.2+
89001748,0.9+
89001749,0.9+
89001750,0.9+
89001751,0.9+
89001752,0.9+
89001753,0.9+
89001754,0.9+
89001755,0.9+
89001756,0.9+
89001757,0.9+
89001758,0.9+
89001759,0.9+
89001760,90.0+
89001761,0.9+
89001762,5.0+
89001763,9.5+
89001764,81.0+
89001765,0.0+
89001766,50.0+
89001767,0.2+
89001768,0.9+
89001769,0.9+
89001770,0.5+
89001771,0.5+
89001772,0.4+
89001773,0.1+
89001774,0.1+
89001776,67.0+
89001777,0.9+
89001779,0.9+
89001780,0.7+
89001781,0.5+
89001782,1.0+
89001783,14.5+
89001784,9.0+
89001785,26.0+
89001786,143.2+
89001787,9.0+
89001788,1.0+
89001789,4.3+
89001790,25.0+
89001791,55.0+
89001792,316.2+
89001793,330.0+
89001794,0.5+
89001795,1.8+
89001796,199.0+
89001797,71.0+
89001798,29.0+
89001799,8.2+
89001800,0.0+
89001801,0.9+
89001803,1.3+
89001804,3.0+
89001805,3.0+
89001806,2.5+
89001807,0.9+
89001808,2.0+
89001809,4.0+
89001810,1.0+
89001811,0.9+
89001812,0.9+
89001813,0.9+
89001814,0.9+
89001815,0.9+
89001816,1.8+
89001817,55.0+
89001818,3.0+
89001819,135.0+
89001820,181.0+
89001821,14.3+
89001822,130.0+
89001823,0.9+
89001824,0.9+
89001825,0.9+
89001826,0.9+
89001827,0.9+
89001828,0.9+
89001830,0.9+
89001836,0.9+
89001837,0.9+
89001838,0.9+
89001839,0.9+
89001840,0.9+
89001841,0.9+
89001842,0.9+
89001843,0.9+
89001844,0.9+
89001845,4.0+
89001846,3.0+
89001847,0.9+
89001848,0.9+
89001849,0.9+
89001850,0.1+
89001851,48.5+
89001852,0.4+
89001853,19.0+
89001854,55.0+
89001855,0.9+
89001856,0.3+
89001857,0.5+
89001858,0.3+
89001859,0.4+
89001860,0.9+
89001861,0.2+
89001862,0.3+
89001863,0.2+
89001864,0.9+
89001865,0.3+
89001866,0.9+
89001867,0.7+
89001868,0.9+
89001870,50.0+
89001871,155.0+
89001872,1.0+
89001873,1.1+
89001874,5.0+
89001875,0.9+
89001876,0.9+
89001878,2.0+
89001879,4.0+
89001880,0.9+
89001883,0.9+
89001885,0.9+
89001886,1.0+
89001887,0.9+
89001888,0.9+
89001889,0.9+
89001890,2.2+
89001891,0.9+
89001892,0.9+
89001893,0.9+
89001894,0.9+
89001896,0.9+
89001897,0.9+
89001898,0.9+
89001899,330.0+
89001900,1.5+
89001901,0.9+
89001902,0.9+
89001903,0.9+
89001904,0.9+
89001905,1.0+
89001906,109.0+
89001909,10.1+
89001910,4.0+
89001911,253.0+
89001912,7.8+
89001913,4.0+
89001914,400.0+
89001915,1.7+
89001916,6.0+
89001917,24.0+
89001918,350.0+
89001919,0.9+
89001920,6.0+
89001921,27.0+
89001922,739.0+
89001923,15.0+
89001925,7.0+
89001926,50.0+
89001927,1.4+
89001928,0.9+
89001929,1.7+
89001930,10.0+
89001931,270.5+
89001932,176.0+
89001933,8.8+
89001934,2.0+
89001935,3.5+
89001936,180.0+
89001937,111.0+
89001938,3.0+
89001939,0.9+
89001940,0.9+
89001941,0.9+
89001942,18.3+
89001943,104.8+
89001944,55.0+
89001945,7.0+
89001946,100.9+
89001947,46.0+
89001948,1.0+
89001949,3.8+
89001950,0.9+
89001951,0.2+
89001952,0.5+
89001953,3.1+
89001954,1.4+
89001955,11.2+
89001956,1.0+
89001957,17.4+
89001958,0.9+
89001959,0.9+
89001960,0.9+
89001961,2.3+
89001962,0.9+
89001963,0.9+
89001964,0.9+
89001965,0.9+
89001966,0.9+
89001967,63.0+
89001968,13.5+
89001970,0.4+
89001971,1.0+
89001972,2.0+
89001974,4.6+
89001975,19.0+
89001976,2.8+
89001977,15.0+
89001978,3.7+
89001979,5.0+
89001980,0.9+
89001981,16.3+
89001982,7.0+
89001983,0.9+
89001984,0.9+
89001985,2.8+
89001986,2.0+
89001987,5.1+
89001988,1.5+
89001989,4.3+
89001991,2.3+
89001992,0.4+
89001993,0.7+
89001994,0.3+
89001995,0.6+
89001996,0.4+
89001998,0.5+
89001999,0.4+
89002000,0.3+
89002001,0.9+
89002002,1.1+
89002003,11.0+
89002004,2.9+
89002005,0.5+
89002006,0.9+
89002007,0.9+
89002008,0.9+
89002009,3.1+
89002010,401.0+
89002011,0.6+
89002013,85.0+
89002014,0.9+
89002015,135.0+
89002016,0.9+
89002017,13.4+
89002018,0.8+
89002020,70.0+
89002021,0.9+
89002022,0.1+
89002023,73.2+
89002025,0.9+
89002026,2.0+
89002027,1.0+
89002028,26.0+
89002029,6.0+
89002030,0.9+
89002031,0.9+
89002032,4.0+
89002033,17.5+
89002034,9.5+
89002035,20.0+
89002036,0.3+
89002037,1300.0+
89002038,0.9+
89002039,0.9+
89002040,0.9+
89002041,0.9+
89002042,0.9+
89002043,1.3+
89002044,0.9+
89002045,3.3+
89002046,0.9+
89002047,55.0+
89002048,28.0+
89002049,16.0+
89002050,1.1+
89002051,1.3+
89002052,7.0+
89002053,52.5+
89002054,0.9+
89002055,0.7+
89002056,0.9+
89002057,0.7+
89002058,1.8+
89002059,0.5+
89002060,117.0+
89002061,1.0+
89002062,54.0+
89002063,0.2+
89002064,0.9+
89002065,0.9+
89002068,7.9+
89002069,0.2+
89002070,0.6+
89002071,36.0+
89002072,25.5+
89002073,2.0+
89002074,0.3+
89002075,7.4+
89002076,0.2+
89002077,0.4+
89002078,0.2+
89002079,0.4+
89002080,12.0+
89002081,1.6+
89002082,9.5+
89002083,0.6+
89002084,12.0+
89002085,256.8+
89002086,0.9+
89002087,0.9+
89002088,1.6+
89002089,6.7+
89002090,0.9+
89002091,1.0+
89002092,1.0+
89002093,1.0+
89002094,0.9+
89002095,0.9+
89002096,1.4+
89002097,0.9+
89002101,0.9+
89002102,0.9+
89002103,0.9+
89002104,0.9+
89002105,0.9+
89002106,0.9+
89002107,0.9+
89002108,0.9+
89002109,0.9+
89002110,0.9+
89002111,0.9+
89002112,0.9+
89002113,0.9+
89002114,0.9+
89002115,49.0+
89002116,23.0+
89002117,1.6+
89002118,0.9+
89002119,250.0+
89002121,133.0+
89002122,0.9+
89002123,96.0+
89002124,0.9+
89002125,0.9+
89002126,2.8+
89002127,0.9+
89002128,0.9+
89002129,3.6+
89002130,0.5+
89002131,21.5+
89002132,1.7+
89002133,1.1+
89002134,0.2+
89002135,0.1+
89002136,1.4+
89002137,1.0+
89002138,40.9+
89002139,15.0+
89002140,0.9+
89002141,1.0+
89002142,31.4+
89002143,29.2+
89002144,3.9+
89002145,1.3+
89002146,2.4+
89002147,0.9+
89002148,0.5+
89002149,45.5+
89002150,0.9+
89002151,5.8+
89002152,0.9+
89002153,4.9+
89002154,33.0+
89002155,2251.0+
89002156,39.0+
89002157,44.0+
89002158,1.0+
89002159,550.0+
89002160,2.0+
89002161,0.9+
89002162,0.2+
89002163,56.0+
89002164,6.0+
89002165,1.0+
89002166,1.0+
89002167,1.0+
89002168,1.0+
89002169,1.5+
89002170,4.5+
89002171,18.0+
89002172,0.9+
89002173,0.9+
89002174,0.9+
89002175,0.9+
89002176,0.9+
89002177,0.9+
89002178,0.9+
89002179,0.9+
89002180,0.9+
89002181,0.9+
89002182,0.9+
89002184,0.9+
89002185,0.9+
89002186,0.9+
89002187,0.9+
89002188,0.9+
89002189,0.9+
89002190,0.9+
89002191,0.9+
89002192,0.9+
89002208,1.5+
89002209,0.9+
89002210,0.9+
89002211,1.7+
89002212,2.0+
89002213,2.0+
89002214,1.0+
89002215,1.5+
89002216,0.9+
89002217,0.9+
89002218,1.4+
89002219,3.7+
89002220,1.4+
89002221,2.5+
89002222,1.5+
89002223,1.0+
89002224,1.5+
89002225,2.0+
89002226,3.0+
89002227,2.0+
89002228,2.0+
89002229,0.9+
89002230,2.0+
89002231,0.9+
89002232,1.9+
89002233,2.0+
89002234,0.9+
89002235,1.4+
89002236,2.0+
89002237,2.0+
89002238,1.0+
89002239,0.9+
89002240,2.0+
89002241,1.0+
89002242,2.0+
89002243,2.0+
89002245,1.2+
89002246,2.5+
89002247,0.9+
89002248,0.9+
89002249,320.0+
89002250,0.2+
89002251,2.0+
89002252,1.0+
89002253,0.9+
89002254,4.0+
89002255,2.0+
89002256,0.1+
89002257,0.4+
89002258,42.0+
89002259,0.9+
89002260,0.9+
89002261,0.9+
89002262,9.0+
89002263,0.9+
89002264,85.0+
89002265,8.0+
89002266,0.9+
89002267,3.1+
89002268,0.9+
89002269,54.0+
89002270,11.8+
89002271,95.0+
89002272,0.8+
89002273,0.5+
89002274,300.0+
89002275,1500.0+
89002276,180.0+
89002277,15.5+
89002278,10.5+
89002279,1.0+
89002280,0.9+
89002281,0.4+
89002282,0.9+
89002283,5.0+
89002284,0.5+
89002285,1.7+
89002286,16.0+
89002287,0.3+
89002288,15.0+
89002289,14.0+
89002290,1.0+
89002291,1.0+
89002292,0.9+
89002293,190.0+
89002294,3.0+
89002295,47.0+
89002296,1.7+
89002297,63.1+
89002298,0.9+
89002299,1.1+
89002300,0.9+
89002301,3.0+
89002302,0.9+
89002303,1.0+
89002304,0.9+
89002305,125.0+
89002306,5.0+
89002307,1.6+
89002309,0.8+
89002310,33.0+
89002311,0.9+
89002312,0.9+
89002313,0.9+
89002314,0.9+
89002315,0.9+
89002316,2.0+
89002317,2.5+
89002318,1.0+
89002319,24.0+
89002320,1.0+
89002321,0.9+
89002322,148.2+
89002323,1.5+
89002324,100.3+
89002325,82.0+
89002326,0.1+
89002327,16.5+
89002328,7.7+
89002329,0.5+
89002330,0.9+
89002331,0.9+
89002332,0.9+
89002333,0.9+
89002334,0.9+
89002335,0.9+
89002336,0.9+
89002337,0.9+
89002338,1.0+
89002339,0.9+
89002340,2.0+
89002341,0.9+
89002342,0.9+
89002343,0.9+
89002344,1.3+
89002345,0.9+
89002346,17.0+
89002347,0.9+
89002348,0.9+
89002349,14.9+
89002350,0.9+
89002351,4.0+
89002352,338.0+
89002353,370.0+
89002354,0.9+
89002355,0.2+
89002356,0.2+
89002357,4.5+
89002358,0.2+
89002359,0.2+
89002360,0.2+
89002361,1.8+
89002362,0.2+
89002363,0.2+
89002364,0.9+
89002365,0.7+
89002366,0.2+
89002367,0.8+
89002368,0.2+
89002369,0.5+
89002370,0.9+
89002371,1.1+
89002372,0.3+
89002373,0.9+
89002374,1.5+
89002375,0.9+
89002376,0.2+
89002377,0.7+
89002378,0.9+
89002379,0.9+
89002380,0.2+
89002381,1.4+
89002382,0.9+
89002383,0.2+
89002384,0.2+
89002385,4.0+
89002386,0.2+
89002387,0.2+
89002388,0.2+
89002389,0.2+
89002390,0.2+
89002391,0.2+
89002392,0.2+
89002393,0.2+
89002394,0.2+
89002395,0.2+
89002396,0.2+
89002397,0.2+
89002398,0.2+
89002399,0.2+
89002400,0.2+
89002401,0.2+
89002402,0.2+
89002403,0.2+
89002404,0.2+
89002405,0.2+
89002406,0.2+
89002407,0.2+
89002408,0.2+
89002409,0.2+
89002410,556.0+
89002411,0.2+
89002412,0.2+
89002413,0.2+
89002414,0.2+
89002415,0.2+
89002416,0.2+
89002417,0.2+
89002418,5.4+
89002419,0.2+
89002420,0.2+
89002421,42.3+
89002422,0.2+
89002423,0.2+
89002424,69.9+
89002425,0.2+
89002426,0.2+
89002427,0.2+
89002428,0.2+
89002429,0.2+
89002430,0.2+
89002431,0.2+
89002432,0.2+
89002433,0.2+
89002434,0.2+
89002435,0.9+
89002436,0.2+
89002437,0.2+
89002438,0.2+
89002439,0.3+
89002440,0.2+
89002441,0.2+
89002442,0.2+
89002443,0.2+
89002444,0.2+
89002445,0.2+
89002446,0.2+
89002447,0.2+
89002448,0.2+
89002449,0.2+
89002450,0.2+
89002451,0.2+
89002452,5.9+
89002453,2.9+
89002454,3.0+
89002455,7.0+
89002456,0.9+
89002457,0.9+
89002458,0.9+
89002459,0.9+
89002461,0.9+
89002462,0.1+
89002463,0.1+
89002464,0.1+
89002465,0.1+
89002466,0.9+
90000001,121.0+
90000002,5.0+
90000003,2.5+
90000004,0.9+
90000005,181.0+
90000006,3.2+
90000007,97.9+
90000008,4.3+
90000009,7.1+
90000010,1.8+
90000011,9.3+
90000012,55.9+
90000013,2.6+
90000014,7.8+
90000015,16.3+
90000016,2.2+
90000017,10.8+
90000018,26.0+
90000019,30.2+
90000020,9.9+
90000021,1.9+
90000022,0.9+
90000023,0.7+
90000024,0.4+
90000025,1.5+
90000026,14.7+
90000028,0.9+
90000029,0.1+
90000030,0.7+
90000031,0.1+
90000032,3.8+
90000034,2.8+
90000035,0.1+
90000036,0.4+
90000037,1.1+
90000038,0.9+
90000039,0.3+
90000040,0.3+
90000041,0.6+
90000042,1.6+
90000043,0.7+
90000044,0.4+
90000045,0.8+
90000046,0.7+
90000047,1.5+
90000048,0.3+
90000049,2.5+
90000050,0.3+
90000051,122.0+
90000052,27.0+
90000053,29.0+
90000054,1.5+
90000055,0.9+
90000056,1.0+
90000057,4.0+
90000058,1.7+
90000059,8.6+
90000060,1.0+
90000061,2.0+
90000062,0.9+
90000063,0.9+
90000064,1.8+
90000065,0.9+
90000066,4.0+
90000067,0.9+
90000068,0.9+
90000069,1.2+
90000071,0.8+
90000072,0.9+
90000073,5.0+
90000074,2.0+
90000075,0.9+
90000076,1.3+
90000077,1.0+
90000078,0.9+
90000079,4.3+
90000081,4.0+
90000082,21.0+
90000084,0.9+
90000085,0.9+
90000086,0.9+
90000087,0.9+
90000088,0.9+
90000089,0.9+
90000090,0.9+
90000091,2.0+
90000092,0.9+
90000093,6.4+
90000094,7.3+
90000095,5.5+
90000096,0.9+
90000098,0.9+
90000099,105.0+
90000100,1.0+
90000101,0.9+
90000102,0.9+
90000103,0.9+
90000104,12.0+
90000105,2000.0+
90000106,3.3+
90000107,1671.0+
90000108,9.0+
90000110,21.3+
90000111,0.9+
90000112,0.5+
90000113,0.9+
90000114,0.9+
90000116,0.9+
90000117,0.1+
90000118,0.9+
90000119,0.1+
90000120,25.0+
90000121,0.9+
90000123,0.9+
90000124,3.4+
90000125,3.0+
90000126,2.0+
90000127,2.0+
90000128,32.0+
90000129,8.5+
90000130,0.9+
90000131,0.9+
90000133,0.6+
90000134,0.4+
90000135,1.2+
90000136,0.3+
90000137,0.4+
90000138,0.6+
90000139,0.5+
90000140,0.5+
90000141,0.3+
90000142,0.9+
90000143,2.6+
90000144,0.9+
90000145,113.0+
90000146,3000.0+
90000147,3.3+
90000148,0.3+
90000149,3.5+
90000150,0.9+
90000151,2.5+
90000152,0.8+
90000153,1.2+
90000154,0.4+
90000155,2.1+
90000156,0.5+
90000157,150.2+
90000158,1.0+
90000159,0.9+
90000160,8.9+
90000161,62.0+
90000162,0.9+
90000163,5.9+
90000164,0.9+
90000165,1.1+
90000166,1.0+
90000167,0.9+
90000168,0.9+
90000169,4.5+
90000170,0.9+
90000171,3.0+
90000172,3.7+
90000173,0.9+
90000174,0.9+
90000175,0.6+
90000176,0.0+
90000177,7.2+
90000178,0.9+
90000179,2.3+
90000180,1.3+
90000181,5.7+
90000182,8.0+
90000183,5.5+
90000184,2.3+
90000186,0.9+
90000187,0.9+
90000188,1.1+
90000189,0.9+
90000190,1.4+
90000191,5.0+
90000192,8.6+
90000193,3.1+
90000194,2.1+
90000195,0.9+
90000196,0.9+
90000197,0.9+
90000198,0.9+
90000199,0.9+
90000200,0.9+
90000201,0.9+
90000202,0.9+
90000203,0.9+
90000204,1.6+
90000205,0.9+
90000206,1.7+
90000208,8.8+
90000209,7.5+
90000210,8.8+
90000211,0.9+
90000212,0.9+
90000213,0.9+
90000214,1.7+
90000215,0.9+
90000216,0.9+
90000217,8.5+
90000218,0.9+
90000219,8.4+
90000220,0.9+
90000221,0.9+
90000222,5.5+
90000223,3.6+
90000224,4.5+
90000225,6.4+
90000226,0.9+
90000227,1.1+
90000228,1.5+
90000229,0.9+
90000230,2.1+
90000231,0.9+
90000232,0.9+
90000233,8.4+
90000234,0.9+
90000235,0.9+
90000236,4.2+
90000237,1.1+
90000238,6.0+
90000239,1.0+
90000240,2.0+
90000241,0.9+
90000242,1.1+
90000243,2.6+
90000244,0.9+
90000245,5.1+
90000246,5.0+
90000247,0.9+
90000248,4.8+
90000249,1.3+
90000250,1.0+
90000251,1.0+
90000252,0.9+
90000253,0.9+
90000254,1.3+
90000255,0.9+
90000256,0.9+
90000257,0.9+
90000258,0.9+
90000259,2.0+
90000260,0.9+
90000261,7.3+
90000262,0.9+
90000263,3.8+
90000264,1.0+
90000265,1.0+
90000266,8.6+
90000267,2.1+
90000268,1.0+
90000269,6.8+
90000270,2.0+
90000271,1.0+
90000272,1.5+
90000273,0.9+
90000274,0.9+
90000275,0.6+
90000276,3.5+
90000277,5.2+
90000278,0.6+
90000279,3.1+
90000280,0.2+
90000281,0.5+
90000282,0.2+
90000283,0.2+
90000284,2.8+
90000285,2.3+
90000286,1.7+
90000287,0.2+
90000288,0.1+
90000289,0.4+
90000290,0.5+
90000291,0.3+
90000292,0.1+
90000293,0.2+
90000294,0.3+
90000295,0.8+
90000296,0.1+
90000297,12.5+
90000298,0.9+
90000299,5.0+
90000300,1.6+
90000301,15.4+
90000302,40.0+
90000303,125.0+
90000304,0.7+
90000305,70.0+
90000306,6.0+
90000307,2.0+
90000308,2.0+
90000309,0.9+
90000310,0.9+
90000311,8.0+
90000312,0.9+
90000313,6.0+
90000314,1.0+
90000315,1.0+
90000316,0.9+
90000317,1.0+
90000318,2.0+
90000319,0.9+
90000320,0.9+
90000321,13.0+
90000322,0.8+
90000323,0.9+
90000324,9.2+
90000325,3.2+
90000326,42.0+
90000327,14.0+
90000328,2.0+
90000329,9.2+
90000330,2.3+
90000331,0.9+
90000333,0.9+
90000334,0.9+
90000336,11.0+
90000337,42.0+
90000338,3.5+
90000339,37.0+
90000340,0.9+
90000341,2.0+
90000342,1.5+
90000343,2.0+
90000344,0.9+
90000345,0.9+
90000346,0.9+
90000348,1.6+
90000349,9.8+
90000350,0.9+
90000351,3.1+
90000352,55.8+
90000353,1.0+
90000354,2.0+
90000355,5.7+
90000356,0.9+
90000361,2.2+
90000362,7040.0+
90000363,14.0+
90000364,0.9+
90000365,5.0+
90000366,2.0+
90000367,155.5+
90000368,0.9+
90000369,0.2+
90000370,5.7+
90000371,0.5+
90000372,5.5+
90000373,2.8+
90000374,0.1+
90000375,0.1+
90000376,0.5+
90000377,12.0+
90000378,7.2+
90000379,0.9+
90000380,1.0+
90000381,0.9+
90000383,25.0+
90000384,11.2+
90000385,0.9+
90000386,0.3+
90000387,0.2+
90000388,0.9+
90000389,0.9+
90000390,1.0+
90000391,0.9+
90000392,21.0+
90000393,50.0+
90000394,2.0+
90000395,0.9+
90000396,1.0+
90000397,0.9+
90000399,1.0+
90000400,0.9+
90000401,13.0+
90000402,0.9+
90000403,3.0+
90000404,5.0+
90000405,8.0+
90000406,5.0+
90000407,35.0+
90000408,0.9+
90000409,0.9+
90000410,0.9+
90000411,0.9+
90000413,0.1+
90000414,56.0+
90000415,0.3+
90000416,9.6+
90000417,33.8+
90000418,12.0+
90000419,21.0+
90000421,0.7+
90000422,3.9+
90000423,1.0+
90000424,2.0+
90000425,4.5+
90000426,0.9+
90000428,1.5+
90000429,0.9+
90000430,0.9+
90000431,0.9+
90000432,25.0+
90000433,250.0+
90000434,158.0+
90000435,1.0+
90000436,378.6+
90000437,17.0+
90000439,18.0+
90000440,30.0+
90000441,48.0+
90000442,10.0+
90000443,5.0+
90000444,13.0+
90000445,58.0+
90000446,16.0+
90000447,0.9+
90000448,0.9+
90000449,0.9+
90000450,0.9+
90000451,0.9+
90000452,0.9+
90000453,0.9+
90000454,0.9+
90000455,0.9+
90000456,0.9+
90000457,0.9+
90000458,0.9+
90000459,0.9+
90000460,0.9+
90000461,0.9+
90000462,0.9+
90000463,0.9+
90000464,0.9+
90000465,0.9+
90000466,0.9+
90000467,0.9+
90000468,0.9+
90000469,0.9+
90000470,6.2+
90000471,80.0+
90000472,0.9+
90000473,2.0+
90000474,120.0+
90000475,0.9+
90000476,1.1+
90000478,6.0+
90000479,10.0+
90000481,0.3+
90000482,5.0+
90000483,5.0+
90000484,4.0+
90000485,0.9+
90000486,25.0+
90000487,78.0+
90000488,0.9+
90000489,2.5+
90000490,340.0+
90000491,0.9+
90000492,0.9+
90000499,160.0+
90000500,79.0+
90000501,9.2+
90000502,0.9+
90000503,0.9+
90000506,0.9+
90000508,0.9+
90000509,0.9+
90000510,0.9+
90000512,0.9+
90000513,0.9+
90000515,0.9+
90000516,0.9+
90000518,0.9+
90000519,0.9+
90000520,0.9+
90000521,0.9+
90000522,0.9+
90000523,0.9+
90000527,0.9+
90000531,0.9+
90000532,0.9+
90000533,0.9+
90000534,0.9+
90000535,0.9+
90000536,0.9+
90000538,0.9+
90000540,0.9+
90000544,0.5+
90000545,0.1+
90000546,0.9+
90000547,0.9+
90000548,6.2+
90000549,60.0+
90000550,0.9+
90000551,5.0+
90000552,0.5+
90000553,0.9+
90000554,0.9+
90000555,106.0+
90000557,70.0+
90000559,9.0+
90000560,0.9+
90000561,162.0+
90000562,1.0+
90000563,0.9+
90000564,0.9+
90000565,0.9+
90000566,4.0+
90000567,2.0+
90000568,0.9+
90000569,169.0+
90000570,0.9+
90000571,0.9+
90000572,0.9+
90000573,0.9+
90000574,0.9+
90000575,0.9+
90000576,1.0+
90000577,0.9+
90000578,1.5+
90000579,0.9+
90000580,0.9+
90000581,5.1+
90000583,8.0+
90000584,6.0+
90000585,8.0+
90000586,0.1+
90000588,0.9+
90000590,0.9+
90000591,0.9+
90000592,0.9+
90000593,0.9+
90000594,63.0+
90000595,2.6+
90000596,5.5+
90000597,0.9+
90000598,2.0+
90000599,0.9+
90000600,0.9+
90000601,63.0+
90000602,7.0+
90000603,20.0+
90000604,2.7+
90000605,9.0+
90000606,0.9+
90000607,158.0+
90000608,315.0+
90000610,9.0+
90000611,35.0+
90000612,24.0+
90000613,30.0+
90000614,5.0+
90000615,26.0+
90000616,6.5+
90000617,0.9+
90000618,5.0+
90000619,0.9+
90000620,0.9+
90000621,16.0+
90000622,0.9+
90000623,10.0+
90000624,38.0+
90000625,0.9+
90000626,0.9+
90000627,0.9+
90000628,1.0+
90000629,32.0+
90000631,0.9+
90000632,2.6+
90000635,6.0+
90000636,1.3+
90000637,1.6+
90000638,3.8+
90000639,5.0+
90000640,10.0+
90000641,54.0+
90000644,0.9+
90000645,0.9+
90000646,0.9+
90000647,0.9+
90000648,0.9+
90000649,0.9+
90000650,0.9+
90000651,0.9+
90000652,0.9+
90000653,0.9+
90000654,0.9+
90000655,0.9+
90000656,0.9+
90000657,0.9+
90000658,0.9+
90000659,0.9+
90000660,0.9+
90000661,0.9+
90000662,31.1+
90000663,58.6+
90000664,27.0+
90000665,4.8+
90000666,165.0+
90000667,0.9+
90000668,3.0+
90000669,16.0+
90000670,0.9+
90000671,0.9+
90000672,0.9+
90000673,0.9+
90000674,0.9+
90000675,0.9+
90000676,8.0+
90000677,0.9+
90000678,0.9+
90000679,7.0+
90000680,5.0+
90000681,9.0+
90000683,7.4+
90000684,0.8+
90000685,0.9+
90000686,0.9+
90000687,1.0+
90000688,267.0+
90000689,26.0+
90000690,0.5+
90000691,1.3+
90000692,1.4+
90000693,0.9+
90000694,0.9+
90000695,0.9+
90000696,202.0+
90000697,0.9+
90000698,0.9+
90000699,0.9+
90000700,1.3+
90000701,8.0+
90000702,0.7+
90000703,0.7+
90000704,32.5+
90000705,6.5+
90000706,0.9+
90000707,5.0+
90000708,1.0+
90000709,2.0+
90000710,5.0+
90000711,4.5+
90000712,1.0+
90000713,8.0+
90000714,100.0+
90000715,0.9+
90000716,2.5+
90000717,735.0+
90000718,0.5+
90000719,179.0+
90000720,366.0+
90000721,0.9+
90000722,1.0+
90000723,8.0+
90000724,2.0+
90000725,659.2+
90000726,16.0+
90000727,4.8+
90000728,2.1+
90000729,0.9+
90000730,0.9+
90000731,0.9+
90000732,6.0+
90000733,0.9+
90000734,0.9+
90000737,0.1+
90000738,126.8+
90000739,3.1+
90000740,4.9+
90000741,2.0+
90000742,0.9+
90000743,3.2+
90000744,10.5+
90000745,60.6+
90000746,0.9+
90000747,0.9+
90000748,1.5+
90000749,0.9+
90000750,0.9+
90000751,0.9+
90000752,0.9+
90000753,1.0+
90000754,1.0+
90000755,4.0+
90000756,0.9+
90000757,6.9+
90000758,2.0+
90000759,2.0+
90000760,58.0+
90000761,11.0+
90000762,2.2+
90000763,0.9+
90000764,1.3+
90000765,2.0+
90000766,0.9+
90000767,0.9+
90000768,160.0+
90000769,160.0+
90000770,0.9+
90000771,0.9+
90000773,0.9+
90000774,35.0+
90000775,0.9+
90000776,15.5+
90000777,0.9+
90000778,9.2+
90000779,6.8+
90000780,0.9+
90000781,4.0+
90000783,33.0+
90000784,5.0+
90000785,4.0+
90000786,2.0+
90000787,108.0+
90000788,3.4+
90000789,230.0+
90000790,12.0+
90000791,7.0+
90000792,0.3+
90000794,0.9+
90000795,6.0+
90000796,11.9+
90000797,2.3+
90000798,3.0+
90000799,0.9+
90000800,15.0+
90000801,17.0+
90000802,380.0+
90000803,6.0+
90000804,1.5+
90000805,23.0+
90000806,0.9+
90000807,0.9+
90000808,0.9+
90000809,0.9+
90000810,4.0+
90000811,0.9+
90000812,0.9+
90000813,0.9+
90000814,17.0+
90000815,2.7+
90000816,1.9+
90000817,14.4+
90000818,7.5+
90000819,17.0+
90000820,3.0+
90000821,6.0+
90000822,73.0+
90000823,0.5+
90000824,4.2+
90000825,0.9+
90000826,110.0+
90000827,0.6+
90000828,0.2+
90000829,0.3+
90000831,0.3+
90000832,0.9+
90000833,2.0+
90000834,0.1+
90000835,0.3+
90000837,0.1+
90000838,0.5+
90000839,0.9+
90000840,0.2+
90000841,0.5+
90000842,0.1+
90000843,0.2+
90000844,10.7+
90000845,0.3+
90000846,0.1+
90000847,0.3+
90000848,1.0+
90000849,1.0+
90000850,0.8+
90000853,1.5+
90000854,11.5+
90000855,270.0+
90000856,54.0+
90000858,53.0+
90000859,28.0+
90000860,0.9+
90000861,17.0+
90000862,73.0+
90000863,166.0+
90000864,3.0+
90000865,1.0+
90000866,0.9+
90000867,2.5+
90000868,1.0+
90000869,0.9+
90000870,0.9+
90000871,0.1+
90000872,40.0+
90000873,11.7+
90000874,0.9+
90000875,1.2+
90000876,0.9+
90000877,3.0+
90000878,0.9+
90000879,138.0+
90000880,0.9+
90000881,19.0+
90000884,4.0+
90000885,85.0+
90000886,116.0+
90000887,86.0+
90000888,0.9+
90000889,0.9+
90000890,620.0+
90000891,15.0+
90000892,5.0+
90000893,3.0+
